fecha,elap,co2,temp,humedad
2021-06-01 20:11:57.773002,848.9907176494598,634,18,43
2021-06-01 20:12:00.353702,851.5714151859283,634,18,43
2021-06-01 20:12:02.430649,853.6483647823334,634,18,43
2021-06-01 20:12:04.511424,855.7291386127472,634,18,43
2021-06-01 20:12:06.592254,857.80997133255,634,18,43
2021-06-01 20:12:08.669242,859.8869581222534,634,18,43
2021-06-01 20:12:10.750163,861.967878818512,634,18,43
2021-06-01 20:12:12.827126,864.0448410511017,634,18,43
2021-06-01 20:12:15.407643,866.6253607273102,634,18,43
2021-06-01 20:12:17.488726,868.7064411640167,634,18,43
2021-06-01 20:12:19.565649,870.783362865448,634,18,43
2021-06-01 20:12:21.646479,872.8641941547394,634,18,43
2021-06-01 20:12:23.727394,874.9451096057892,635,18,43
2021-06-01 20:12:25.804068,877.0217869281769,634,18,43
2021-06-01 20:12:28.384925,879.6026411056519,634,18,43
2021-06-01 20:12:30.465789,881.6835060119629,634,18,43
2021-06-01 20:12:32.542780,883.7604959011078,634,18,43
2021-06-01 20:12:34.623611,885.8413259983063,634,18,43
2021-06-01 20:12:36.704603,887.9223194122314,634,18,43
2021-06-01 20:12:38.781384,889.9991011619568,634,18,43
2021-06-01 20:12:41.362071,892.5797884464264,634,18,43
2021-06-01 20:12:43.442943,894.6606588363647,633,18,43
2021-06-01 20:12:45.519764,896.7374827861786,633,18,43
2021-06-01 20:12:47.600736,898.8184525966644,633,18,43
2021-06-01 20:12:49.677677,900.8953938484192,633,18,43
2021-06-01 20:12:51.758447,902.9761638641357,634,18,43
2021-06-01 20:12:53.835499,905.0532159805298,633,18,43
2021-06-01 20:12:56.420131,907.6378495693207,634,18,43
2021-06-01 20:12:58.497056,909.7147734165192,633,18,43
2021-06-01 20:13:00.577896,911.7956137657166,634,18,43
2021-06-01 20:13:02.654845,913.87256026268,633,18,43
2021-06-01 20:13:04.735901,915.953616142273,633,18,43
2021-06-01 20:13:06.816649,918.0343644618988,633,18,43
2021-06-01 20:13:09.397337,920.615051984787,633,18,43
2021-06-01 20:13:11.474255,922.6919722557068,633,18,43
2021-06-01 20:13:13.555265,924.7729804515839,633,18,43
2021-06-01 20:13:15.631945,926.8496623039246,633,18,43
2021-06-01 20:13:17.713010,928.9307265281677,633,18,43
2021-06-01 20:13:19.793869,931.0115849971771,633,18,43
2021-06-01 20:13:22.370700,933.5884153842926,633,18,43
2021-06-01 20:13:24.451538,935.669252872467,633,18,43
2021-06-01 20:13:26.532394,937.7501091957092,634,18,43
2021-06-01 20:13:28.609374,939.827089548111,634,18,43
2021-06-01 20:13:30.690223,941.9079394340515,634,18,43
2021-06-01 20:13:32.766937,943.9846544265747,634,18,43
2021-06-01 20:13:34.848077,946.0657920837402,634,18,43
2021-06-01 20:13:37.428776,948.646490573883,634,18,43
2021-06-01 20:13:39.509468,950.7271859645844,634,18,43
2021-06-01 20:13:41.586392,952.8041095733643,634,18,43
2021-06-01 20:13:43.667374,954.885089635849,634,18,43
2021-06-01 20:13:45.744164,956.9618809223175,634,18,43
2021-06-01 20:13:47.825105,959.0428233146667,634,18,43
2021-06-01 20:13:50.405909,961.6236238479614,634,18,43
2021-06-01 20:13:52.482651,963.7003691196442,634,18,43
2021-06-01 20:13:54.563537,965.7812552452087,634,18,43
2021-06-01 20:13:56.644407,967.8621249198914,633,18,43
2021-06-01 20:13:58.721311,969.9390294551849,633,18,43
2021-06-01 20:14:00.802263,972.0199813842773,633,18,43
2021-06-01 20:14:03.382894,974.6006128787994,633,18,43
2021-06-01 20:14:05.459774,976.6774916648865,633,18,43
2021-06-01 20:14:07.540813,978.7585289478302,633,18,43
2021-06-01 20:14:09.617696,980.8354127407074,633,18,43
2021-06-01 20:14:11.698566,982.9162836074829,633,18,43
2021-06-01 20:14:13.775398,984.9931154251099,632,18,43
2021-06-01 20:14:15.856404,987.0741171836853,632,18,43
2021-06-01 20:14:18.436957,989.6546754837036,632,18,43
2021-06-01 20:14:20.517984,991.7356994152069,632,18,43
2021-06-01 20:14:22.594780,993.8124964237213,632,18,43
2021-06-01 20:14:24.675785,995.893501996994,632,18,43
2021-06-01 20:14:26.752610,997.9703278541565,632,18,43
2021-06-01 20:14:28.833624,1000.0513386726379,632,18,43
2021-06-01 20:14:31.414164,1002.6318817138672,632,18,43
2021-06-01 20:14:33.495146,1004.7128615379333,632,18,43
2021-06-01 20:14:35.571984,1006.7897028923035,632,18,43
2021-06-01 20:14:37.653047,1008.870763540268,631,18,43
